b0003	0.005045170160188408
b0004	0.023868803633381522
b0007	8.43455066179231e-06
b0009	0.0
b0010	0.004471058853175441
b0019	0.0
b0025	1.4525604503990128e-06
b0029	1.549384229423794e-05
b0030	0.0
b0031	0.0013758859221419963
b0032	0.0
b0036	0.0
b0037	0.0
b0038	0.0
b0040	0.0
b0049	0.0
b0062	0.0
b0063	0.0
b0067	0.00015563341512587033
b0071	0.0023103809468308736
b0074	5.398007553320769e-05
b0085	0.0007868295803345609
b0086	4.641904309375971e-05
b0087	0.00014385909577658394
b0088	4.595571234593398e-05
b0090	0.0011329835775029803
b0091	6.18830874567849e-05
b0096	0.0006078426534955937
b0103	0.0002718689345002307
b0104	0.0
b0109	0.00039615474543052884
b0110	0.0
b0112	0.0
b0115	0.031708954832307235
b0118	0.0
b0120	0.0
b0121	0.0
b0123	0.0
b0124	0.0
b0131	1.1287782749808127e-05
b0133	1.0497126055649147e-05
b0134	1.6815858520506525e-05
b0142	4.9094221139426786e-05
b0150	0.0
b0152	0.0
b0154	0.00021901297131980858
b0155	0.0
b0159	6.404352322469677e-06
b0160	0.0
b0166	0.006956027249406541
b0173	2.2178904973678483e-06
b0174	4.960674381406749e-07
b0175	0.00033829579388255443
b0179	4.2073345157880625e-05
b0180	1.348398690750913e-10
b0181	0.00010750776092561933
b0182	3.106236905935331e-05
b0200	0.0
b0211	0.0
b0212	0.0
b0221	0.009297352674001374
b0222	0.0
b0237	0.0
b0238	0.0
b0241	0.0
b0242	6.5613388657096815e-06
b0243	3.8494705015906015e-05
b0260	0.0
b0261	0.0
b0268	0.0
b0306	0.0
b0311	0.0
b0312	0.0
b0314	0.0
b0331	0.0
b0333	0.0
b0334	0.0
b0335	0.0004977802096298103
b0336	0.0
b0337	0.0
b0339	1.7357505860341533e-06
b0340	0.0
b0341	0.0
b0343	0.0
b0344	0.0
b0347	0.0
b0348	0.0
b0349	0.0
b0350	0.0
b0351	0.0
b0352	0.0
b0353	0.0
b0356	0.0
b0367	0.0
b0368	0.0
b0369	2.7239855074465673e-06
b0381	4.706123397689875e-05
b0383	0.0
b0386	2.8943130419314617e-05
b0388	0.00014535572246510698
b0394	0.0
b0401	0.0
b0402	0.0
b0403	0.0
b0404	0.0
b0411	0.0
b0414	2.015082227600663e-06
b0415	0.00024281125949964899
b0417	8.566317220302708e-05
b0418	0.0
b0420	5.087666217047797e-05
b0421	3.0472742074659187e-05
b0428	0.0024812433165153085
b0433	0.0
b0444	0.0
b0446	6.140513918642929e-06
b0452	0.0010791068297062245
b0459	0.0
b0462	0.0
b0463	0.0
b0469	0.0
b0474	6.611879757296105e-05
b0477	0.0
b0480	0.0
b0484	0.0
b0485	0.0
b0505	0.0
b0507	0.0
b0508	0.0
b0509	0.0
b0511	0.0
b0512	0.0
b0514	0.0
b0515	0.0
b0516	0.0
b0517	0.0
b0521	4.2891213095195217e-05
b0522	0.0020667121826931
b0523	0.00035446305032584767
b0524	4.006071659193385e-06
b0529	0.0022751646682211803
b0543	0.0
b0572	0.0
b0575	0.0
b0576	0.0
b0578	0.0
b0583	0.0
b0584	0.0
b0585	0.0
b0586	0.0
b0591	0.0
b0593	0.0
b0594	0.0
b0595	0.0
b0596	0.0
b0604	0.0
b0606	0.0
b0612	0.0
b0613	0.0
b0617	0.0
b0621	0.0
b0622	0.0
b0624	0.0
b0628	0.0
b0630	0.0
b0638	0.0
b0639	7.01029732683154e-06
b0651	0.0
b0674	0.0030819508706482306
b0675	0.0
b0677	0.0
b0678	0.0
b0681	0.0
b0692	0.0
b0697	0.0
b0709	0.0
b0720	0.004655922939327738
b0724	0.004521201193415835
b0728	0.0
b0732	0.0
b0750	3.7382820324132275e-06
b0751	0.0
b0752	0.0
b0754	8.302860630585587e-05
b0755	0.00257032608862152
b0756	0.0
b0757	0.0
b0758	0.0
b0759	0.0
b0766	0.0
b0767	0.00019097115196678287
b0774	2.3084265951885395e-07
b0775	3.837310753638451e-09
b0776	2.0501706570467728e-06
b0777	2.2557464114476616e-10
b0778	5.205521292127917e-08
b0781	0.0
b0785	0.0
b0813	0.0
b0826	0.0
b0827	0.0
b0828	0.0
b0839	0.00030915925048903645
b0841	5.765290574939566e-05
b0842	0.0
b0864	0.0
b0871	0.0
b0874	0.0
b0875	9.035393326944015e-09
b0886	0.0
b0887	0.0
b0895	0.0
b0904	0.0
b0905	0.0
b0907	0.015201757226689724
b0908	0.000492227583637842
b0910	7.319251439310855e-05
b0915	0.00019908835800734603
b0918	5.931892569815704e-05
b0928	0.0003269050009514674
b0929	0.00038647213131164153
b0931	0.0
b0935	0.0
b0937	5.3433426663495226e-05
b0945	0.00010237080739216654
b0954	0.0
b0957	1.411267916114718e-08
b0963	0.0
b0968	0.0
b0980	0.0
b0996	0.0
b1006	0.0
b1007	0.0
b1008	0.0
b1009	0.0
b1011	0.0
b1014	0.0
b1015	0.0
b1025	0.0
b1054	0.0
b1059	0.0
b1062	4.893975734844088e-05
b1064	0.0
b1090	0.0
b1091	1.2641998430186747e-07
b1092	0.00024219929582268865
b1093	1.394296999913969e-05
b1094	0.0009997843625489202
b1095	0.0
b1098	0.00014314252602121359
b1101	0.018512180542445786
b1103	0.0
b1106	0.0
b1107	0.0
b1119	0.0
b1131	0.004110689219818654
b1134	0.0
b1136	0.020386001570055906
b1185	0.0
b1186	0.0
b1189	0.0
b1190	4.064196309624493e-05
b1192	0.0
b1198	0.0
b1206	0.0
b1207	0.0
b1208	3.4435844667347864e-06
b1210	0.0007600859673395815
b1215	0.00013572147941524171
b1216	0.0
b1223	0.0
b1224	0.0
b1232	0.0
b1236	0.0
b1238	0.0
b1247	0.0
b1252	0.0
b1261	0.0018831388020314102
b1262	0.0002626711327384533
b1263	0.0005186920552505906
b1270	0.0
b1276	0.030776200446728207
b1277	0.00010500563047685153
b1278	0.0
b1281	0.00014321139851609512
b1288	1.4511436879307234e-08
b1296	0.0
b1297	0.0
b1298	0.0
b1300	0.0
b1301	0.0
b1317	0.0
b1325	0.0
b1326	0.0
b1329	0.0
b1336	0.0
b1377	0.0
b1380	0.0
b1385	0.0
b1386	0.0
b1387	0.0
b1392	0.0
b1394	0.0
b1397	0.0
b1398	0.0
b1400	0.0
b1415	5.528427745682922e-07
b1430	0.0
b1442	0.0
b1444	0.0
b1449	0.0
b1453	0.0
b1463	0.0
b1469	0.0
b1473	0.0
b1478	0.0
b1479	0.0
b1484	0.0
b1488	0.0
b1489	0.0
b1492	0.0
b1493	0.005265081522986596
b1511	2.340749319428941e-06
b1517	9.006827359000818e-08
b1518	2.7494681198021805e-09
b1519	0.0
b1521	0.0
b1525	0.009247205104373815
b1528	0.0
b1533	0.0
b1539	0.0
b1584	0.0
b1587	0.0
b1592	1.5858821500222017e-12
b1600	0.0
b1601	0.0
b1603	0.0
b1605	0.0
b1606	1.887848185335804e-05
b1611	0.00467394693287462
b1613	0.0
b1616	0.0
b1617	0.0
b1619	0.0
b1621	0.0
b1623	0.0
b1638	0.0
b1640	0.0
b1651	0.0
b1654	0.00010877534701019672
b1661	0.0
b1662	2.702438069816623e-05
b1679	0.0
b1680	0.0001263152276075804
b1682	0.0
b1683	0.0
b1684	0.0
b1686	0.0
b1693	3.359785691232314e-05
b1695	0.0009182882534876643
b1701	0.0
b1702	0.0
b1709	0.0
b1710	0.0
b1727	0.0
b1732	0.0
b1733	0.0
b1736	0.0
b1740	0.00024079715011099685
b1744	0.0
b1745	0.0
b1746	0.0
b1747	0.0
b1748	0.00035020302982085113
b1759	0.0
b1761	0.004920781958239329
b1764	0.0
b1768	0.0
b1779	0.008467415621300298
b1781	0.0
b1798	0.0
b1800	0.00017984804245283202
b1801	0.0
b1819	0.0
b1821	0.0
b1832	0.0
b1849	0.0
b1850	0.0
b1851	0.0
b1852	0.0009601478409094514
b1854	3.226597398367253e-05
b1855	0.0
b1865	6.413874459936329e-07
b1870	0.0
b1896	0.0
b1897	0.0
b1907	0.0
b1912	0.0
b1919	0.0
b1927	0.0
b1967	0.0
b1981	0.0
b1982	0.0
b1985	0.0
b1991	0.0
b1992	0.0
b1993	0.0
b2019	0.0008079002812101209
b2020	0.002653163691024853
b2021	6.040257308367193e-06
b2022	4.958216331803436e-06
b2023	2.3728692363250794e-05
b2024	0.00011901195572106293
b2026	0.0004612431707876776
b2028	0.0
b2029	0.0015755111373864828
b2032	0.0
b2033	0.0
b2035	0.0
b2036	0.0
b2037	0.0
b2038	0.0
b2040	0.0
b2047	0.0
b2048	0.0
b2049	0.0
b2052	0.0
b2053	0.0
b2065	0.0
b2066	0.0
b2091	0.0
b2092	0.0
b2095	0.0
b2097	0.02886409163271525
b2104	0.0
b2132	0.0
b2133	0.0
b2143	0.0
b2147	0.0
b2153	0.0002939225158435787
b2154	0.0
b2155	0.0
b2156	0.0
b2164	0.0
b2165	0.0
b2166	0.0
b2167	0.0
b2168	0.0
b2170	0.0
b2174	0.0
b2198	0.0
b2202	0.0
b2210	0.0
b2215	0.0
b2222	0.0
b2223	0.0
b2224	0.007470183384834444
b2232	0.0
b2240	0.0
b2241	0.0
b2245	0.0
b2247	0.0
b2251	5.0368085776137405e-06
b2253	0.0
b2254	0.0
b2255	0.0
b2256	0.0
b2257	0.0
b2260	0.0
b2261	0.0
b2262	0.0
b2263	0.0
b2264	0.0
b2287	0.022812535680325964
b2290	0.00013967157146966286
b2291	0.0
b2296	5.442595661666807e-05
b2303	0.0
b2312	0.0003000621827348244
b2315	1.2330228178208086e-05
b2320	4.546960793796825e-06
b2323	0.001788993472451374
b2328	0.0
b2329	0.0003549260845964012
b2341	0.00046728094059100356
b2342	0.04264376921709985
b2344	0.000938848460355738
b2366	0.0
b2371	0.0
b2373	0.0
b2374	0.0
b2378	0.0
b2388	0.0
b2392	0.0
b2393	0.0
b2400	6.022746088344592e-05
b2406	0.0
b2413	0.00023146959859562848
b2414	0.0002389222101010201
b2415	0.0
b2416	0.0
b2418	6.537914340221439e-05
b2422	0.0
b2423	6.314150041071008e-09
b2428	0.0
b2429	0.0
b2431	0.0004564806957623398
b2436	0.0
b2440	0.0
b2458	0.002122765137138084
b2463	0.0
b2464	0.002353937015929708
b2470	0.0
b2472	7.545611779652521e-05
b2476	0.00042558673578641675
b2478	0.00022111446215604535
b2492	0.00029763952595305426
b2498	0.0
b2499	0.01054968057992427
b2500	0.0005321679724045909
b2501	0.0
b2507	0.0014273546361664841
b2508	0.0006716521008956225
b2515	2.6904249325861072e-05
b2518	2.321472085542742e-05
b2521	0.0
b2523	0.0
b2528	2.2295766763611575e-08
b2529	3.1996991119066126e-07
b2533	0.0
b2536	0.0
b2540	0.0
b2541	0.0
b2551	0.003766911551763981
b2552	0.0
b2557	0.01748621346922218
b2563	0.0
b2564	6.757661415448293e-06
b2574	0.00035523240188731767
b2578	0.0
b2579	0.0
b2582	0.0
b2585	0.005065642738867081
b2587	0.0
b2599	5.203522230822414e-07
b2600	0.00014645703097500152
b2615	1.116139935557957e-07
b2662	0.004012953155867459
b2663	0.0
b2670	6.087662981822995e-13
b2678	0.0
b2682	0.0
b2687	1.5006030891310123e-05
b2688	0.0
b2690	0.0
b2700	0.0
b2702	0.0
b2705	0.0
b2711	0.0
b2722	0.0
b2744	0.0
b2746	1.0317176325588907e-05
b2747	8.278833704539946e-07
b2750	7.62389664927127e-05
b2752	0.0008799459850231528
b2762	0.002031675865540823
b2765	0.0
b2779	0.005385784131888934
b2780	0.00173661482194741
b2781	0.0
b2784	0.0
b2787	0.0
b2789	0.0
b2794	0.0
b2796	0.0
b2797	0.0
b2799	0.0
b2800	0.0
b2801	0.0
b2802	0.0
b2803	0.0
b2818	5.020683211567969e-05
b2827	0.00017695835693412246
b2835	0.0
b2836	0.0
b2838	0.0024572548949668063
b2841	0.0
b2842	0.0
b2843	0.0
b2866	0.0
b2871	0.0
b2873	0.0
b2877	0.0
b2882	0.0
b2883	0.0
b2888	0.0
b2889	0.0
b2893	0.0
b2895	0.0
b2903	0.0018858196530735158
b2907	0.0
b2912	0.0
b2913	0.0
b2917	0.0
b2919	0.0
b2920	0.00027500551447971685
b2923	0.0
b2926	0.00026049127770057544
b2930	0.0
b2935	0.01668164360556658
b2937	0.0
b2942	2.5938206367065443e-05
b2943	0.0
b2947	0.0
b2954	0.0
b2964	0.0
b2965	0.0
b2975	0.0
b2976	6.754925920762529e-07
b2987	0.0016216905893010312
b2988	0.0
b2989	0.0
b2996	0.0
b3005	0.0
b3006	0.0
b3012	0.0
b3018	5.6266426918619786e-05
b3028	0.0
b3035	0.0
b3040	1.4813386010011643e-05
b3041	5.046803921300786e-06
b3052	0.0
b3058	7.064514899999522e-05
b3061	0.0
b3063	0.0
b3070	0.0
b3073	0.0
b3089	0.0
b3091	0.0
b3092	0.0
b3093	0.0
b3115	0.0
b3116	0.0
b3124	0.0
b3126	0.0
b3127	0.0
b3128	0.0
b3161	0.0
b3172	0.0024180163631679226
b3176	0.0006007625761636824
b3177	0.00012966402851612857
b3187	2.7096428977924865e-06
b3189	0.00018547995065654424
b3196	5.671806641817222e-06
b3197	8.851716059453762e-05
b3198	0.0004710109209770639
b3212	0.0
b3222	0.0
b3223	0.0
b3224	0.0
b3225	0.0
b3236	0.001149548975460101
b3241	0.0
b3253	0.0
b3256	0.00024001718864613555
b3258	0.0
b3265	0.0
b3281	3.368244967782588e-05
b3336	0.0
b3360	4.941918672482757e-05
b3366	0.0
b3368	0.00024336155328676972
b3370	0.0
b3371	0.0
b3374	0.0
b3385	0.0
b3386	4.11578596811351e-05
b3389	0.0006390904191068978
b3396	4.622171093740909e-05
b3397	0.0
b3403	0.0
b3409	0.0
b3412	2.1264938496272432e-09
b3416	0.0
b3425	0.0
b3428	0.0
b3429	0.0
b3430	0.0
b3431	0.0
b3432	0.0
b3433	0.007972942050637633
b3437	0.0
b3447	0.0
b3449	0.0
b3452	0.0
b3454	0.0
b3456	0.0
b3457	0.0
b3458	0.0
b3460	0.0
b3469	0.0
b3479	0.0
b3488	0.0
b3496	0.0
b3500	1.135848968030482e-05
b3502	0.0
b3519	0.0
b3526	0.0
b3528	0.0
b3540	0.0
b3544	0.0
b3546	0.0
b3551	1.3858564053484383e-06
b3553	0.0
b3565	0.0
b3568	0.0
b3572	0.0
b3575	0.0
b3578	0.0
b3579	0.0
b3580	0.0
b3581	0.0
b3583	0.0
b3589	0.0006811692524498912
b3590	0.0
b3600	0.0
b3603	0.0
b3607	0.00012485267191500012
b3608	0.00047607314172394376
b3614	0.0
b3617	0.0009336372023671945
b3619	0.0
b3621	0.0
b3623	0.0
b3624	0.0
b3626	0.0
b3627	0.0
b3630	0.0
b3631	0.0
b3633	0.00044296561609427295
b3634	1.7650599519317766e-06
b3639	2.9924472211457538e-05
b3642	0.0009901042105471172
b3648	1.894646640055186e-05
b3650	0.0
b3653	0.0
b3654	0.0
b3656	0.0
b3662	0.0
b3665	0.0
b3666	0.0
b3670	0.0016443923364151858
b3679	0.0
b3691	0.0
b3693	0.0
b3708	0.0004958589375648484
b3713	0.0
b3714	0.0
b3721	0.0
b3727	0.0
b3729	0.0002758787880513489
b3730	5.0696412850566454e-05
b3732	0.1757398227743399
b3752	0.0
b3770	1.3456306457537576e-05
b3771	0.004580608575719864
b3772	0.0017624527348662823
b3774	0.03683706385169074
b3779	0.0
b3781	0.0
b3784	0.0
b3786	0.0
b3787	0.0
b3788	0.0
b3789	0.0
b3790	0.0
b3791	0.0
b3792	0.0
b3794	0.0
b3804	1.711051499398331e-08
b3805	4.167360842941456e-05
b3806	0.0
b3809	6.0411216607188784e-05
b3816	3.7069945404619817e-07
b3821	0.0
b3824	0.0
b3825	0.0
b3831	0.0
b3833	0.0
b3843	1.1402165703176171e-07
b3844	0.001088940032231047
b3846	0.0017788295311182353
b3849	0.0006095594383938919
b3850	1.1186106413660304e-05
b3857	0.0
b3860	0.0
b3867	9.015633502098637e-09
b3870	0.0012947691120081368
b3875	0.0
b3876	0.0
b3877	0.0
b3878	0.0
b3880	0.0
b3881	0.0
b3882	0.0
b3883	0.0
b3885	0.0
b3893	0.0
b3902	0.0
b3903	0.0
b3904	0.0
b3907	0.0
b3908	1.1160641047769706e-09
b3909	0.0
b3915	0.0
b3916	0.003523525987956606
b3918	0.0
b3919	0.0006576260158667285
b3924	0.00016242126958481578
b3926	0.0
b3927	0.0
b3930	0.0
b3939	5.221540444613427e-05
b3940	0.0016199545305132566
b3941	0.00010782771351480764
b3943	0.0
b3945	0.0
b3946	0.0
b3956	0.0008094874157908042
b3957	3.2013468553821956e-06
b3958	4.1493974984491245e-05
b3959	0.00014493159468640177
b3960	7.554445162054311e-06
b3962	0.0
b3966	0.0
b3967	9.458564765934826e-05
b3972	7.640044519935461e-05
b3974	1.580447884324907e-05
b3991	4.842645237094056e-08
b3993	2.2024851620204112e-07
b3994	3.827781213495472e-06
b3996	0.0
b3997	1.9052328583403592e-05
b4005	0.0020289666985588138
b4006	0.004085496947552912
b4013	0.00014764527295818227
b4015	0.0
b4019	0.0014108633644294836
b4020	0.0
b4024	0.008367188607229873
b4025	0.00044437522736508076
b4031	0.0
b4035	0.0
b4036	0.0
b4039	1.8200144897958688e-05
b4041	5.751782762625284e-05
b4042	0.0
b4054	0.00202348054670921
b4055	0.0
b4064	0.0
b4067	0.0
b4069	0.0
b4073	0.0
b4077	0.0
b4084	0.0
b4085	0.0
b4090	0.0030295381791415233
b4092	0.0
b4094	0.000565317486565328
b4095	0.0
b4098	0.0
b4101	0.0
b4105	0.0
b4111	0.0
b4115	0.0
b4117	0.0
b4119	0.0
b4123	0.0
b4129	0.0
b4130	0.0
b4131	0.0
b4132	0.0
b4136	0.0
b4138	0.0
b4139	0.0
b4141	0.0
b4146	0.0
b4154	0.0
b4159	0.0
b4160	4.5940056849252394e-05
b4167	0.0
b4177	0.006149951144379092
b4192	0.0
b4194	0.0
b4197	0.0
b4208	2.2513379145415448e-05
b4209	6.093931431714044e-06
b4213	0.0
b4214	0.00040710427936819897
b4219	0.0
b4226	0.00021633529064295096
b4233	0.0
b4237	0.0002628659353496876
b4239	0.0
b4242	0.0
b4245	2.3526619007392034e-05
b4254	8.54149882685962e-05
b4260	0.0
b4265	0.0
b4266	0.0
b4267	0.0
b4269	0.0
b4291	0.0
b4297	0.0
b4311	0.0
b4321	0.0
b4322	0.0
b4323	0.0
b4337	0.0
b4356	0.0
b4358	0.0
b4367	0.0
b4381	0.0
b4382	0.0
b4383	0.00016526279644292184
b4384	1.957965189167469e-07
b4386	0.0
b4388	0.0
b4390	0.0
b4464	0.0
b4467	4.0356439068071646e-06
b4476	0.0
b4477	0.0
b4478	0.0
b4481	0.0
b4515	0.01178225573790389
b4544	0.0
s0001	1.105831698020182e-05
